Shipment_ID,Order_Date,Region,City,Delivery_Partner,Shipping_Mode,Delivery_Time_Days,Order_Value,Delivery_Status,Customer_Rating
900327,08-09-2021,nan,Ahmedabad,XpressBees,Standard,6,189350.47,Delivered,4
900328,12-06-2022,Central,Ahmedabad,Ecom Express,Standard,4,141576.9,Delivered,4
900329,14-07-2023,North,Bengaluru,BlueDart,Standard,10,125985.66,Cancelled,2
900330,30-08-2021,Central,Hyderabad,XpressBees,Standard,10,171896.62,Delivered,3
900331,15-10-2022,South,Kolkata,nan,Standard,2,140065.86,Delivered,2
900332,07-07-2021,Central,Delhi,XpressBees,Standard,1,94303.1,Delivered,5
900333,06-11-2022,North,Mumbai,BlueDart,Standard,2,105970.88,Delayed,3
900334,01-02-2024,South,Kolkata,Ecom Express,Express,13,111741.98,Delayed,5
900335,11-01-2023,North,Kolkata,Amazon Logistics,Express,14,130417.33,Delayed,4
900336,05-02-2023,North,Delhi,Ecom Express,Express,11,119361.66,Cancelled,5
900337,12-02-2024,Central,Delhi,nan,Express,14,2802.9,Delivered,5
900338,19-03-2023,North,Mumbai,BlueDart,Standard,,70747.55,Delivered,3
900339,22-06-2022,nan,Bengaluru,Delhivery,Express,6,196771.56,Delivered,3
900340,07-10-2023,South,Mumbai,Delhivery,Same-Day,3,78913.88,Delayed,3
900341,02-08-2023,South,Hyderabad,XpressBees,Standard,9,11207.45,Delivered,3
900342,09-12-2022,North,Kolkata,nan,Same-Day,3,123715.68,Delivered,5
900343,22-09-2023,nan,Hyderabad,BlueDart,Standard,5,170936.1,Delivered,4
900344,16-02-2023,West,Bengaluru,XpressBees,Express,2,138706.62,Delayed,3
900345,20-03-2022,nan,nan,XpressBees,Standard,12,79771.81,nan,3
900346,15-10-2021,West,Chennai,BlueDart,Express,8,118138.8,Delivered,4
900347,28-05-2023,North,Kolkata,nan,Standard,14,43069.55,Cancelled,3
900348,31-10-2021,nan,nan,XpressBees,Express,9,174346.32,Delivered,2
900349,18-07-2022,North,Mumbai,Ecom Express,Express,7,89474.87,Delivered,4
900350,28-01-2024,East,Ahmedabad,nan,Express,10,156814.04,Delivered,1
900351,08-07-2021,East,Bengaluru,BlueDart,Standard,7,50782.01,Delayed,4
900352,25-03-2023,West,Hyderabad,Ecom Express,Express,7,15995.83,Delivered,3
900353,26-12-2023,Central,Hyderabad,nan,Express,9,188709.95,Delivered,4
900354,29-04-2022,West,Pune,nan,Same-Day,11,1582.74,Delivered,4
900355,02-07-2021,South,nan,Ecom Express,Standard,10,33091.2,Delivered,
900356,19-04-2022,South,nan,Ecom Express,Standard,7,137271.05,Delivered,4
900357,01-05-2022,North,Pune,BlueDart,Standard,,178450.32,Delivered,2
900358,24-11-2023,North,Chennai,Amazon Logistics,Express,,22205.56,Delivered,4
900359,20-09-2021,Central,Bengaluru,BlueDart,Same-Day,5,197915.6,Delivered,3
900360,30-07-2021,East,nan,nan,Express,2,192701.33,Delayed,4
900361,12-01-2022,nan,Hyderabad,Ecom Express,Standard,2,34837.32,Delivered,4
900362,11-01-2022,South,nan,Amazon Logistics,Same-Day,12,44488.26,Delivered,
900363,29-01-2024,North,Mumbai,Ecom Express,Standard,14,170877.48,Delivered,5
900364,01-09-2023,Central,Kolkata,Delhivery,Same-Day,7,141936.68,Delivered,4
900365,02-08-2023,Central,Ahmedabad,Ecom Express,Standard,14,190237.58,Delayed,1
900366,30-12-2023,West,Mumbai,XpressBees,Same-Day,11,135423.38,Delivered,1
900367,25-05-2022,South,nan,Ecom Express,Same-Day,4,155613.43,Delivered,2
900368,04-07-2022,East,nan,Delhivery,Same-Day,8,112938.95,Delivered,
900369,19-02-2024,Central,Delhi,BlueDart,Express,10,68026.64,Delivered,3
900370,31-05-2022,East,Mumbai,BlueDart,Same-Day,12,67930.18,nan,2
900371,24-10-2023,South,Kolkata,Amazon Logistics,Express,2,71046.13,nan,
900372,09-07-2022,Central,Chennai,XpressBees,Express,13,79724.42,Cancelled,2
900373,03-09-2023,nan,Mumbai,Delhivery,Standard,8,64370.35,Delivered,5
900374,14-06-2022,West,Mumbai,XpressBees,Standard,5,118294.35,Delivered,4
900375,03-02-2022,East,Kolkata,BlueDart,Standard,9,146295.38,Delivered,4
900376,07-04-2022,South,Hyderabad,Delhivery,Standard,1,131807.62,Cancelled,3
900377,02-04-2022,North,Ahmedabad,XpressBees,Express,12,98620.73,Cancelled,4
900378,31-03-2022,nan,Mumbai,Amazon Logistics,Express,14,80591.19,Delivered,
900379,01-09-2021,West,Mumbai,Ecom Express,Same-Day,,109634.27,Cancelled,5
900380,11-04-2023,North,Bengaluru,Delhivery,Standard,7,170090.02,Delivered,5
900381,07-09-2023,North,Chennai,XpressBees,Standard,6,142421.09,Delivered,
900382,15-03-2023,Central,Pune,nan,Standard,,48587.91,Delivered,5
900383,12-01-2022,nan,Mumbai,Delhivery,Standard,6,3081.53,Delivered,5
900384,31-07-2023,South,Chennai,XpressBees,Same-Day,,55495.34,Delayed,4
900385,17-06-2023,North,Mumbai,XpressBees,Express,12,109816.03,Delivered,2
900386,07-11-2022,West,nan,Ecom Express,Express,11,81790.83,Delivered,5
900387,13-08-2023,West,Chennai,Amazon Logistics,Same-Day,7,33848.9,Delivered,
900388,29-01-2022,nan,Pune,Ecom Express,Standard,12,106209.63,Delivered,1
900389,07-09-2021,East,Pune,BlueDart,Express,4,196279.78,Delivered,3
900390,29-09-2021,South,Delhi,Delhivery,Same-Day,7,86211.08,Delayed,5
900391,05-08-2022,Central,nan,XpressBees,Standard,4,11889.88,Delivered,3
900392,12-01-2024,Central,Kolkata,Ecom Express,Standard,1,9498.68,Cancelled,3
900393,20-10-2023,Central,Pune,XpressBees,Express,13,32031.52,Delayed,3
900394,11-12-2021,South,Chennai,Amazon Logistics,Same-Day,4,158508.65,Delayed,4
900395,13-11-2022,North,Mumbai,XpressBees,Express,6,149956.22,Delivered,
900396,16-03-2023,South,Bengaluru,Ecom Express,Same-Day,1,102835.73,Delayed,1
900397,16-02-2024,East,Chennai,XpressBees,Standard,12,40158.17,Delivered,2
900398,22-08-2021,Central,Mumbai,Amazon Logistics,Standard,11,34923.31,Delivered,4
900399,04-05-2023,South,Hyderabad,Amazon Logistics,Standard,,111993.88,nan,5
900400,17-08-2021,Central,Delhi,Delhivery,Express,,54908.12,Cancelled,3
900401,20-02-2024,North,Hyderabad,Delhivery,Express,4,65144.01,Delivered,3
900402,14-05-2023,East,Mumbai,Ecom Express,Same-Day,,106890.41,Cancelled,2
900403,21-12-2023,Central,Ahmedabad,Amazon Logistics,Standard,12,32704.01,Delayed,5
900404,10-10-2021,West,Ahmedabad,nan,Express,8,172174.62,Delivered,3
900405,27-07-2022,West,Kolkata,BlueDart,Standard,,79413.17,Delivered,4
900406,10-09-2021,nan,Ahmedabad,nan,Standard,14,96628.03,Delayed,2
900407,20-07-2021,West,Ahmedabad,XpressBees,Standard,13,109214.75,nan,5
900408,23-08-2021,nan,Bengaluru,nan,Standard,9,26137.73,Delivered,3
900409,18-01-2022,nan,Kolkata,Amazon Logistics,Standard,13,144579.83,Delivered,3
900410,08-11-2023,South,Hyderabad,Amazon Logistics,Standard,11,17314.17,Delivered,2
900411,28-02-2023,North,Delhi,BlueDart,Express,4,94261.2,Delivered,4
900412,18-05-2023,nan,Mumbai,Amazon Logistics,Express,,121580.27,nan,3
900413,28-07-2023,East,Kolkata,XpressBees,Standard,8,149710.4,Cancelled,5
900414,27-07-2023,Central,nan,nan,Standard,2,56296.11,Delivered,3
900415,06-03-2022,East,Bengaluru,Amazon Logistics,Standard,4,187250.36,Delivered,3
900416,13-03-2022,West,Pune,Delhivery,Standard,5,196610.9,Delayed,5
900417,07-09-2021,East,Chennai,Ecom Express,Standard,2,31560.97,Delivered,
900418,17-01-2024,East,Bengaluru,Amazon Logistics,Standard,4,115712.33,Cancelled,4
900419,22-11-2023,Central,Mumbai,BlueDart,Same-Day,,108360.37,Delivered,
900420,29-06-2022,North,Kolkata,Delhivery,Standard,10,189891.94,Cancelled,
900421,14-12-2022,South,Pune,XpressBees,Same-Day,7,114613.97,Delayed,
900422,29-06-2023,South,nan,Amazon Logistics,Same-Day,6,104495.66,Cancelled,2
900423,18-02-2024,North,Bengaluru,Delhivery,Standard,4,126238.85,Cancelled,
900424,06-10-2022,South,Mumbai,Amazon Logistics,Standard,12,89628.91,Delivered,3
900425,17-01-2022,South,Kolkata,nan,Standard,5,151481.12,Delivered,4
900426,13-01-2023,East,nan,Ecom Express,Express,14,40165.57,Cancelled,
900427,17-11-2022,South,Hyderabad,Ecom Express,Standard,7,19635.12,Delivered,5
900428,09-07-2023,Central,Pune,BlueDart,Standard,13,150993.13,Delivered,4
900429,12-02-2024,nan,nan,Delhivery,Standard,14,140618.68,Delivered,3
900430,16-10-2021,nan,Delhi,Delhivery,Same-Day,11,70296.46,Delayed,
900431,18-08-2023,Central,Delhi,Ecom Express,Express,2,108116.37,Delivered,3
900432,19-02-2022,North,Delhi,BlueDart,Same-Day,6,101113.55,Delivered,1
900433,01-06-2022,North,nan,BlueDart,Standard,7,103049.25,Delivered,3
900434,29-12-2023,nan,Hyderabad,Ecom Express,Standard,13,67264.22,Delivered,3
900435,27-08-2022,Central,Chennai,Amazon Logistics,Standard,10,41750.76,Delayed,4
900436,09-11-2022,East,Kolkata,Ecom Express,Express,13,120115.49,Cancelled,3
900437,13-02-2023,North,Delhi,Amazon Logistics,Same-Day,7,178514.05,Delivered,5
900438,30-06-2022,nan,nan,Delhivery,Express,6,87440.31,nan,5
900439,14-05-2023,West,Pune,XpressBees,Standard,13,9343.96,nan,1
900440,27-02-2023,West,Ahmedabad,Ecom Express,Express,10,134893.64,Delayed,4
900441,17-11-2023,nan,Hyderabad,XpressBees,Express,1,187358.02,Delayed,4
900442,05-02-2024,South,Chennai,Delhivery,Express,4,142379.57,Delivered,1
900443,25-05-2023,Central,nan,Ecom Express,Express,8,168221.14,Delivered,3
900444,11-05-2022,nan,Kolkata,Amazon Logistics,Standard,10,136087.07,Delayed,5
900445,04-11-2023,Central,Mumbai,Ecom Express,Standard,11,99004.92,Cancelled,4
900446,08-07-2021,North,Bengaluru,Amazon Logistics,Same-Day,9,56630.81,Delayed,4
900447,04-10-2023,nan,Hyderabad,XpressBees,Standard,5,63513.74,Cancelled,4
900448,23-01-2024,Central,Hyderabad,Amazon Logistics,Standard,10,187757.81,Delivered,4
900449,12-02-2024,North,Ahmedabad,nan,Express,14,132856.22,Delivered,4
900450,07-03-2022,East,Hyderabad,Delhivery,Standard,4,103965.43,Delivered,
900451,13-04-2023,nan,Chennai,nan,Express,8,11433.12,Delayed,4
900452,18-10-2022,Central,Kolkata,Amazon Logistics,Same-Day,6,156710.01,Delivered,
900453,12-05-2022,nan,Mumbai,Delhivery,Standard,3,50032.28,Delayed,4
900454,30-12-2023,Central,Chennai,Delhivery,Express,13,119888.08,Cancelled,
900455,26-09-2023,nan,Bengaluru,Delhivery,Express,5,157103.27,Delivered,2
900456,24-06-2022,Central,Delhi,XpressBees,Express,,13655.6,Delayed,3
900457,24-10-2023,nan,Ahmedabad,Ecom Express,Standard,12,7032.67,Delivered,4
900458,18-02-2023,West,Mumbai,Delhivery,Express,6,104716.35,Delayed,4
900459,23-07-2023,East,Hyderabad,Ecom Express,Express,10,132677.44,Delivered,5
900460,03-11-2021,East,Chennai,Amazon Logistics,Standard,5,197280.9,Delivered,4
900461,09-11-2021,nan,Pune,BlueDart,Express,11,197159.84,Delivered,
900462,17-06-2023,East,Chennai,XpressBees,Standard,7,59301.43,Delivered,
900463,06-06-2021,nan,Delhi,BlueDart,Express,2,56203.07,Delayed,3
900464,20-12-2022,South,Hyderabad,BlueDart,Express,,102709.26,Delivered,2
900465,17-11-2022,West,Kolkata,nan,Standard,10,165052.75,Delayed,4
900466,21-03-2023,East,Mumbai,Amazon Logistics,Express,2,133492.14,Delayed,4
900467,02-09-2023,nan,nan,Amazon Logistics,Standard,1,5685.01,Delivered,2
900468,16-01-2023,West,Mumbai,XpressBees,Standard,3,85661.06,Delivered,1
900469,10-05-2022,Central,Ahmedabad,Delhivery,Standard,3,70510.06,Delivered,4
900470,30-08-2023,West,Mumbai,Delhivery,Standard,6,51373.05,nan,3
900471,08-01-2024,North,Chennai,BlueDart,Express,4,193771.65,Delivered,1
900472,04-10-2023,East,Mumbai,XpressBees,Express,10,122735.23,Delivered,3
900473,13-06-2023,West,Ahmedabad,Amazon Logistics,Express,14,111641.95,Delivered,5
900474,13-06-2023,Central,Chennai,XpressBees,Standard,9,182265.32,Delivered,5
900475,10-03-2023,Central,Ahmedabad,BlueDart,Standard,10,169714.25,Delivered,5
900476,16-03-2023,Central,Hyderabad,Amazon Logistics,Standard,9,195810.09,Delivered,4
900477,26-11-2022,East,Bengaluru,XpressBees,Express,7,90840.48,Delayed,4
900478,07-09-2021,North,Delhi,BlueDart,Express,7,139266.18,Delivered,1
900479,23-07-2021,East,Hyderabad,Amazon Logistics,Standard,12,188534.7,Delayed,1
900480,25-07-2023,Central,Chennai,Amazon Logistics,Standard,13,80023.74,Delivered,4
900481,13-02-2024,Central,Bengaluru,Ecom Express,Standard,7,46532.8,Delivered,4
900482,30-05-2022,nan,Pune,BlueDart,Express,6,74099,Cancelled,
900483,11-08-2021,nan,Chennai,XpressBees,Standard,1,12414.23,Delivered,4
900484,22-05-2023,East,Pune,Delhivery,Standard,8,90494.15,Delivered,
900485,14-09-2023,South,Ahmedabad,BlueDart,Express,9,175632.13,Delayed,3
900486,25-06-2023,West,nan,XpressBees,Express,11,47472.5,Delivered,5
900487,15-04-2022,South,Hyderabad,Amazon Logistics,Express,8,154784.29,Delayed,2
900488,30-05-2022,South,Delhi,Ecom Express,Standard,6,94968,Delivered,3
900489,01-09-2023,North,Chennai,Delhivery,Standard,12,144250.83,Delivered,3
900490,16-08-2021,nan,Ahmedabad,XpressBees,Standard,14,107553.64,Cancelled,4
900491,16-03-2023,nan,Delhi,Ecom Express,Express,13,177573.04,Delayed,5
900492,30-01-2024,nan,Delhi,Amazon Logistics,Standard,11,125514.36,Delivered,1
900493,18-05-2022,nan,Bengaluru,BlueDart,Standard,14,128038.24,Delivered,4
900494,11-02-2024,East,Chennai,Ecom Express,Standard,14,21496.68,Delivered,
900495,20-02-2023,East,Pune,Amazon Logistics,Express,14,52537.57,Delivered,2
900496,21-04-2023,West,Delhi,BlueDart,Same-Day,10,171333.11,Cancelled,3
900497,07-07-2021,South,Pune,BlueDart,Standard,9,184753.35,Delivered,4
900498,06-10-2023,nan,nan,Delhivery,Standard,2,196434.97,Delivered,3
900499,27-12-2022,West,Hyderabad,Amazon Logistics,Standard,8,62838.93,Delivered,4
900500,12-11-2023,East,Kolkata,Delhivery,Express,14,81523.63,Delayed,3
900501,01-08-2022,East,Kolkata,Amazon Logistics,Same-Day,4,186731.82,Delivered,1
900502,15-11-2023,North,Mumbai,nan,Standard,12,24986.2,Delivered,5
900503,16-07-2023,South,Delhi,BlueDart,Express,3,120747.43,Delivered,3
900504,14-07-2023,West,Ahmedabad,Amazon Logistics,Standard,11,183364.19,Delivered,5
900505,07-08-2022,nan,Chennai,Ecom Express,Standard,14,19313.48,Delivered,3
900506,27-08-2022,East,Ahmedabad,Ecom Express,Standard,14,196786.42,Delayed,4
900507,22-10-2021,Central,Pune,nan,Express,,171850.58,Delivered,3
900508,28-06-2022,East,Ahmedabad,Amazon Logistics,Standard,6,133408.27,Delayed,1
900509,14-01-2023,Central,Kolkata,XpressBees,Express,2,14139.68,Delivered,1
900510,14-06-2023,East,Hyderabad,Delhivery,Standard,4,12190.99,Delayed,4
900511,29-06-2023,North,Pune,BlueDart,Standard,12,181255.39,Delayed,
900512,25-06-2023,nan,Kolkata,BlueDart,Standard,8,157387.15,Delivered,2
900513,17-07-2023,East,nan,XpressBees,Standard,5,86687.18,Delivered,5
900514,28-11-2023,West,Ahmedabad,Ecom Express,Standard,12,77986.32,Delayed,3
900515,07-06-2023,South,Pune,Delhivery,Express,7,129583,Delayed,4
900516,03-12-2021,South,Chennai,Delhivery,Standard,7,62825.48,Delivered,3
900517,08-12-2023,North,Ahmedabad,Amazon Logistics,Standard,10,149221.01,Cancelled,3
900518,03-06-2021,North,nan,Delhivery,Standard,9,192386.42,Delivered,3
900519,13-06-2022,North,Chennai,nan,Express,3,100420.37,Delivered,2
900520,08-04-2022,nan,Ahmedabad,Amazon Logistics,Express,9,186149.8,Delivered,2
900521,23-06-2021,East,Pune,BlueDart,Express,6,151130.26,Delayed,5
900522,11-05-2022,South,nan,Ecom Express,Express,10,44795.49,Delivered,3
900523,30-06-2022,North,Bengaluru,Ecom Express,Standard,3,118075.23,Cancelled,2
900524,20-04-2023,Central,Mumbai,Ecom Express,Same-Day,9,98197.81,Delivered,4
900525,08-10-2023,Central,Ahmedabad,Amazon Logistics,Express,10,92820.78,nan,3
900526,09-09-2023,North,Mumbai,Amazon Logistics,Standard,8,83633.69,Delivered,3
900527,03-10-2021,Central,Hyderabad,Ecom Express,Standard,4,20800.53,Delayed,4
900528,23-08-2021,East,Pune,BlueDart,Express,4,22525.18,Cancelled,4
900529,21-12-2023,South,Hyderabad,Ecom Express,Standard,12,51001.22,Delivered,2
900530,19-09-2022,South,Chennai,BlueDart,Standard,3,104140.44,Delivered,3
900531,08-10-2023,Central,Pune,BlueDart,Standard,1,13367.93,Delivered,3
900532,18-02-2024,East,Kolkata,Amazon Logistics,Express,13,153434.66,Delayed,2
900533,04-09-2023,West,Chennai,BlueDart,Express,12,14091.09,Delivered,2
900534,07-07-2021,Central,Kolkata,Ecom Express,Standard,,56693.59,Delivered,4
900535,23-01-2022,West,Bengaluru,Delhivery,Standard,2,154882.23,Delivered,1
900536,02-08-2022,South,Chennai,Ecom Express,Same-Day,1,187243.48,Delayed,1
900537,08-06-2023,North,Bengaluru,XpressBees,Express,11,162568.39,Delivered,5
900538,15-05-2023,North,Hyderabad,Delhivery,Standard,6,170362.74,Delayed,3
900539,31-12-2021,South,nan,BlueDart,Same-Day,10,134258.49,Delivered,5
900540,07-08-2022,North,nan,XpressBees,Express,14,3195.78,Delivered,5
900541,17-06-2021,West,Chennai,Amazon Logistics,Standard,5,165179.18,Delayed,4
900542,25-10-2021,North,Pune,Ecom Express,Express,9,20423.46,Delivered,5
900543,05-08-2022,nan,Delhi,Ecom Express,Same-Day,7,172204.49,Delivered,4
900544,08-11-2021,East,Delhi,XpressBees,Same-Day,,76938.81,Delivered,2
900545,03-02-2024,South,nan,Ecom Express,Standard,1,97531.95,Delivered,1
900546,03-03-2022,West,Hyderabad,Delhivery,Standard,5,162482.88,Delivered,2
900547,10-01-2022,Central,Ahmedabad,BlueDart,Standard,6,160790.36,Delayed,4
900548,04-08-2021,East,Mumbai,nan,Standard,9,135374.59,Delayed,3
900549,09-06-2021,East,Bengaluru,nan,Express,11,89221.15,Cancelled,3
900550,22-05-2022,nan,Chennai,Amazon Logistics,Standard,13,7497.34,Delivered,1
900551,03-02-2024,Central,nan,Amazon Logistics,Standard,14,135285.06,Delivered,4
900552,06-10-2023,nan,Bengaluru,Delhivery,Standard,8,155647.74,Delivered,3
900553,18-02-2023,South,nan,BlueDart,Standard,13,151797.82,Delivered,4
900554,04-11-2023,North,Chennai,Delhivery,Standard,13,115698.55,Delivered,4
900555,03-12-2021,North,nan,BlueDart,Same-Day,6,3768.21,Delivered,4
900556,15-06-2022,nan,nan,XpressBees,Express,8,136781.11,Delayed,3
900557,04-07-2023,South,nan,XpressBees,Standard,,162486.53,Delayed,3
900558,16-12-2021,South,Bengaluru,BlueDart,Standard,4,151864.84,Delayed,2
900559,07-12-2023,Central,Pune,XpressBees,Express,3,39903.25,Delivered,
900560,20-09-2023,Central,Hyderabad,Amazon Logistics,Standard,7,104884.91,Delivered,3
900561,26-04-2022,West,Chennai,XpressBees,Standard,13,89366.5,Delivered,2
900562,24-07-2022,East,Delhi,Delhivery,Standard,9,82087.18,Cancelled,3
900563,07-05-2022,East,nan,Ecom Express,Same-Day,,43526.02,Delivered,4
900564,05-10-2021,nan,Kolkata,Delhivery,Express,10,136802.01,nan,
900565,01-01-2024,North,Delhi,Amazon Logistics,Standard,13,137911.72,Delivered,
900566,20-04-2023,South,Chennai,Delhivery,Express,9,122021.39,Delivered,
900567,11-09-2021,West,Mumbai,Ecom Express,Express,11,54596.47,Delivered,3
900568,25-06-2021,nan,Bengaluru,nan,Express,2,149319.23,Delayed,4
900569,23-09-2023,nan,nan,Delhivery,Standard,8,38020.31,Delivered,4
900570,06-03-2022,West,Delhi,XpressBees,Express,1,149732.8,Delivered,3
900571,06-01-2022,North,Kolkata,Amazon Logistics,Standard,11,163492.11,Delayed,5
900572,14-08-2023,North,Pune,Ecom Express,Express,13,101768.3,Delivered,3
900573,15-10-2023,nan,Pune,Ecom Express,Standard,8,95130.79,Delivered,4
900574,13-12-2022,West,nan,Delhivery,Express,12,31547.76,Delivered,2
900575,26-07-2022,nan,Mumbai,Ecom Express,Standard,14,78586.39,Delivered,2
900576,17-06-2022,South,Ahmedabad,nan,Same-Day,12,136614.02,Delivered,3
900577,13-09-2022,Central,Bengaluru,XpressBees,Express,6,127205.06,Delayed,
900578,10-07-2021,Central,Pune,Delhivery,Standard,9,24959.17,Delayed,4
900579,05-08-2023,North,Bengaluru,Amazon Logistics,Standard,13,140511.33,nan,4
900580,08-04-2023,South,Hyderabad,Amazon Logistics,Standard,3,21972.28,Cancelled,1
900581,11-05-2023,South,Bengaluru,Ecom Express,Standard,5,9848.67,Delivered,4
900582,16-05-2023,West,Kolkata,Amazon Logistics,Express,4,66305.45,Delayed,4
900583,10-08-2022,Central,Kolkata,XpressBees,Standard,5,118257.38,Delayed,4
900584,24-03-2022,North,Chennai,nan,Standard,8,74637,Cancelled,3
900585,09-02-2024,North,Bengaluru,XpressBees,Same-Day,2,46640,Delayed,1
900586,01-03-2023,West,Mumbai,Ecom Express,Express,,108330.64,Delivered,4
900587,26-02-2023,South,Pune,BlueDart,Standard,7,141382.27,Delayed,5
900588,10-01-2023,nan,Ahmedabad,Delhivery,Same-Day,3,31319.41,Delivered,4
900589,14-08-2021,nan,nan,Delhivery,Standard,11,56597.84,Delivered,4
900590,10-09-2022,North,Bengaluru,XpressBees,Same-Day,10,19563.99,Delivered,4
900591,15-09-2021,North,Pune,Amazon Logistics,Express,10,135720.45,Delivered,1
900592,08-09-2022,South,Delhi,Amazon Logistics,Standard,7,192927.22,Delayed,1
900593,16-11-2022,North,Chennai,Amazon Logistics,Standard,1,125105.89,Delivered,1
900594,08-10-2023,North,Chennai,Ecom Express,Express,1,179228.52,Delivered,5
900595,21-10-2023,nan,Hyderabad,nan,Standard,7,130919.39,Delivered,3
900596,02-01-2022,South,Hyderabad,Delhivery,Express,9,39590.58,Delivered,2
900597,08-11-2021,East,Kolkata,Amazon Logistics,Standard,11,67278.77,Cancelled,
900598,03-12-2021,North,Ahmedabad,Ecom Express,Same-Day,7,32892.43,Delivered,3
900599,05-11-2021,West,Mumbai,Delhivery,Standard,13,17778.44,Delayed,5
900600,11-01-2024,West,Hyderabad,Amazon Logistics,Express,12,44690.45,Delivered,
900601,18-02-2024,nan,Kolkata,BlueDart,Standard,6,36357.97,Delivered,
900602,07-09-2021,South,Hyderabad,BlueDart,Standard,2,146786.78,Cancelled,4
900603,18-12-2023,nan,Delhi,Delhivery,Standard,3,4218.11,Delivered,1
900604,01-12-2023,nan,Mumbai,Ecom Express,Express,14,96347.67,Delivered,
900605,11-07-2022,Central,Mumbai,nan,Express,9,76654.04,Delivered,4
900606,11-07-2022,nan,Ahmedabad,Amazon Logistics,Express,12,13985.34,Delayed,3
900607,16-07-2021,nan,Bengaluru,Delhivery,Standard,8,127457.24,Delayed,3
